filename,species,individual,Name,temperature,date,preystartdist,timeprojstart,maxproj,timemaxproj,peakprojvel,timemaxprojvel,peakprojacc,timemaxprojacc,peakmmsprojpower,timemaxprojpower,maxlunge,timemaxlunge,peaklungevel,timemaxlungevel,peaklungeacc,timemmaxlungeacc,peakbmslungepower,timemaxlungepower,maxreach,timemaxreach,tonguestartdist
Elu 004 (15) 19-Nov-24_20-09-54_00892xypts.csv,El,4,El4,15,19-Nov-24,14.90983873,0.607666667,6.405925242,0.617666667,1.02,0.614666667,831,0.612666667,370.23096,0.613333333,5.239208437,0.621666667,0.0246,0.586666667,2.22,0.605666667,0.0280995,0.607333333,11.60101955,0.618,9.384796626
Elu 004 (15) 19-Nov-24_20-12-48_00893xypts.csv,El,4,El4,15,19-Nov-24,15.52591584,0.592666667,3.548154578,0.605666667,0.472,0.602,366,0.6,75.97245,0.600333333,10.96340359,0.614666667,0.0396,0.591,1.047,0.586,0.0379845,0.586666667,14.40014294,0.605666667,11.52072315
Elu 004 (15) 19-Nov-24_20-15-10_00894xypts.csv,El,4,El4,15,19-Nov-24,13.31021115,0.628666667,4.285898972,0.643333333,0.894,0.633,1356,0.631,424.06956,0.631666667,4.333335283,0.635,0.0292,0.623,1.644,0.567333333,0.03705,0.618333333,8.559352295,0.637,4.57094282
Elu 004 (15) 19-Nov-24_20-17-42_00895xypts.csv,El,4,El4,15,19-Nov-24,16.1989431,0.459666667,5.614920898,0.468666667,1.09,0.464333333,1413,0.462333333,569.73024,0.463,11.77618461,0.486666667,0.0524,0.449,4.71,0.471666667,0.11745,0.474,16.13594825,0.468666667,8.87828509
Elu 004 (20) 15-Oct-24_19-16-59_00787xypts.csv,El,4,El4,20,15-Oct-24,13.22499725,0.218666667,8.575623663,0.227,1.61,0.223,1470,0.220666667,934.6176,0.221666667,7.177634422,0.237333333,0.0639,0.226333333,3.3,0.271,0.171288,0.222,14.59741604,0.227666667,8.186406103
Elu 004 (20) 15-Oct-24_19-20-34_00789xypts.csv,El,4,El4,20,15-Oct-24,17.42088622,0.285666667,8.589092793,0.294333333,1.56,0.290666667,1416,0.288,863.3025,0.288666667,11.87515302,0.316,0.0591,0.279,2.994,0.134333333,0.0770847,0.271333333,18.75693284,0.294666667,9.900320406
Elu 004 (20) 15-Oct-24_19-25-03_00790xypts.csv,El,4,El4,20,15-Oct-24,19.69246514,0.422,9.499970937,0.43,1.77,0.426,1533,0.423666667,1096.719,0.424333333,7.281179183,0.434666667,0.0396,0.408333333,1.764,0.459666667,0.0380205,0.402666667,16.69447904,0.43,13.06278326
Elu 004 (20) 15-Oct-24_19-29-33_00791xypts.csv,El,4,El4,20,15-Oct-24,18.00918229,0.493,8.35803005,0.502666667,1.55,0.497666667,1500,0.495333333,897.8346,0.496,11.10212264,0.511333333,0.0544,0.487,2.688,0.544333333,0.0752838,0.479333333,19.10434183,0.503,6.852157604
Elu 004 (25) 10-Dec-24_19-32-01_00949xypts.csv,El,4,El4,25,10-Dec-24,14.51283408,0.404,5.233539422,0.410666667,0.904,0.406666667,1194,0.404333333,355.34208,0.405,3.399992478,0.400333333,0.0212,0.384333333,0.888,0.147,0.009555,0.376333333,8.43890136,0.410333333,11.28933931
Elu 004 (25) 10-Dec-24_19-34-09_00950xypts.csv,El,4,El4,25,10-Dec-24,8.664924568,0.263333333,4.713942119,0.271,0.862,0.267666667,744,0.265,258.47835,0.266,3.733998502,0.303333333,0.0268,0.252,1.089,0.244666667,0.0241368,0.246,8.238003727,0.271,5.796097445
Elu 006 (05) 03-Dec-24_19-46-59_00921xypts.csv,El,6,El6,5,3-Dec-24,13.64363417,0.470666667,6.44553952,0.476666667,1.56,0.473666667,3210,0.471,1283.745,0.472333333,10.46791152,0.537333333,0.0573,0.467333333,1.962,0.457666667,0.091584,0.459333333,15.58727182,0.5,7.711575967
Elu 006 (05) 03-Dec-24_19-50-31_00922xypts.csv,El,6,El6,5,3-Dec-24,10.87783707,0.311666667,5.807817731,0.317666667,1.43,0.314666667,2556,0.312,1014.5154,0.313333333,7.599350271,0.34,0.049,0.32,3.09,0.373666667,0.054834,0.298666667,12.24946758,0.334333333,6.52350433
Elu 006 (05) 03-Dec-24_19-52-57_00923xypts.csv,El,6,El6,5,3-Dec-24,12.83784774,0.239666667,6.397818849,0.245333333,1.5,0.242,2397,0.24,1117.4163,0.240333333,9.21553313,0.312,0.0567,0.214,5.49,0.207333333,0.21522,0.209,13.77629451,0.245666667,7.2059916
Elu 006 (05) 03-Dec-24_20-03-16_00925xypts.csv,El,6,El6,5,3-Dec-24,11.75273969,0.203333333,5.622688079,0.237,1.34,0.209666667,1995,0.208,1025.8065,0.208333333,8.223684634,0.289666667,0.0554,0.200333333,2.034,0.195,0.0992802,0.195666667,13.53355266,0.236,4.621981323
Elu 006 (05) 25-Apr-25_17-48-58_01424xypts.csv,El,6,El6,5,25-Apr-25,13.49578903,0.540333333,5.456982367,0.552666667,1.16,0.549666667,1302,0.548,607.02015,0.548333333,9.603452936,0.633666667,0.0281,0.522666667,2.922,0.55,0.052857,0.552333333,13.51875968,0.59,8.667278308
Elu 006 (05) 25-Apr-25_17-51-56_01425xypts.csv,El,6,El6,5,25-Apr-25,15.28349484,0.293,5.091887885,0.299666667,1.26,0.296333333,1995,0.293333333,731.16918,0.295,11.63917428,0.353333333,0.0488,0.285,2.865,0.301333333,0.1098384,0.302,16.14056084,0.324,8.793439367
Elu 006 (05) 25-Apr-25_17-55-26_01426xypts.csv,El,6,El6,5,25-Apr-25,19.37398589,0.226333333,5.615856631,0.232666667,1.45,0.23,1848,0.227666667,981.1179,0.228666667,13.43727444,0.321333333,0.0569,0.199333333,4.11,0.191666667,0.172989,0.194,15.78243459,0.267666667,11.96312019
Elu 006 (05) 26-Feb-25_19-26-10_01102xypts.csv,El,6,El6,5,26-Feb-25,12.13776036,0.270333333,7.254300084,0.282,1.5,0.278666667,1584,0.276333333,942.5232,0.277333333,7.538568884,0.367,0.0455,0.273666667,2.592,0.356333333,0.0582498,0.268333333,13.44003355,0.282,7.572480108
Elu 006 (10) 03-Mar-25_23-54-01_01129xypts.csv,El,6,El6,10,3-Mar-25,12.67041916,0.282,5.17450545,0.296,0.964,0.293,1140,0.291,430.50384,0.291666667,5.666465307,0.405,0.026,0.285333333,1.554,0.384333333,0.0297258,0.386333333,9.22239351,0.311333333,9.916887462
Elu 006 (10) 03-Mar-25_23-56-17_01130xypts.csv,El,6,El6,10,3-Mar-25,13.47825876,0.309666667,5.892309157,0.321666667,1.21,0.318666667,1302,0.316666667,636.64785,0.317333333,6.488179621,0.366333333,0.0378,0.326333333,3.09,0.257333333,0.0544896,0.259,10.98073179,0.358,9.770129707
Elu 006 (10) 03-Mar-25_23-59-00_01131xypts.csv,El,6,El6,10,3-Mar-25,6.705512215,0.093333333,5.404539447,0.101666667,1.2,0.098666667,1233,0.096333333,597.3669,0.097333333,2.181059175,0.2,0.0175,0.146666667,1.632,0.140333333,0.0201,0.142333333,5.537011001,0.102,6.636561944
Elu 006 (10) 04-Mar-25_00-03-28_01132xypts.csv,El,6,El6,10,4-Mar-25,12.56237451,0.501666667,5.949236315,0.512333333,1.27,0.509333333,1308,0.507,669.9996,0.507666667,7.457883041,0.528,0.032,0.494,0.744,0.473,0.0195108,0.486666667,12.6509664,0.512333333,7.447995805
Elu 006 (10) 04-Mar-25_00-05-58_01133xypts.csv,El,6,El6,10,4-Mar-25,10.5402755,0.227333333,6.280368856,0.239,1.36,0.235666667,1515,0.233333333,796.75638,0.234,5.641329352,0.333333333,0.0371,0.242666667,25.35,0.016666667,0.086652,0.017,10.29022425,0.256666667,8.046787474
Elu 006 (10) 24-Sep-24_17-37-43_00666xypts.csv,El,6,El6,10,24-Sep-24,9.57690304,0.283666667,6.933921379,0.293333333,1.36,0.29,1182,0.288,704.184,0.288666667,6.707517106,0.371333333,0.0409,0.306,2.973,0.3,0.0920871,0.301333333,9.951011854,0.293333333,7.257634428
Elu 006 (10) 24-Sep-24_17-39-54_00667xypts.csv,El,6,El6,10,24-Sep-24,9.411877656,0.172333333,6.271794148,0.182333333,1.21,0.178333333,1158,0.176,569.17575,0.177,5.81383036,0.25,0.0447,0.177666667,1.446,0.165,0.0503412,0.168,10.63712134,0.183,5.937500212
Elu 006 (10) 24-Sep-24_17-43-08_00668xypts.csv,El,6,El6,10,24-Sep-24,16.33168713,0.161,6.754352044,0.172333333,1.37,0.169,1326,0.167,753.6672,0.167666667,8.874213785,0.176333333,0.0699,0.156333333,4.08,0.106,0.171954,0.151333333,15.57801253,0.172333333,8.830380139
Elu 006 (10) 24-Sep-24_17-48-57_00670xypts.csv,El,6,El6,10,24-Sep-24,13.31204178,0.651666667,6.374557597,0.658,1.51,0.654666667,2457,0.652,1032.12,0.653,10.24784119,0.678333333,0.0535,0.644333333,1.92,0.475666667,0.082998,0.639333333,15.22371563,0.681,5.774012884
Elu 006 (15) 17-Apr-25_22-46-06_01383xypts.csv,El,6,El6,15,17-Apr-25,18.11737601,0.113333333,6.162791918,0.123666667,1.11,0.120666667,792,0.128,394.15455,0.119,9.030978648,0.233333333,0.0431,0.131,11.31,0.012666667,0.0697104,0.126,11.16453587,0.158,16.56756496
Elu 006 (15) 17-Apr-25_22-49-11_01384xypts.csv,El,6,El6,15,17-Apr-25,15.57110801,0.536,5.411888356,0.545,1.36,0.542,1977,0.540333333,1015.25655,0.540666667,10.45259711,0.563,0.062,0.526666667,3.12,0.519,0.1509,0.520333333,15.39028808,0.559,8.161152612
Elu 006 (15) 17-Apr-25_22-51-34_01385xypts.csv,El,6,El6,15,17-Apr-25,13.01507023,0.061333333,6.532202672,0.070333333,1.43,0.067,1377,0.065,821.304,0.065666667,6.749155177,0.134333333,0.0489,0.057333333,1.926,0.049333333,0.0770655,0.051,11.55611568,0.070333333,9.007484217
Elu 006 (15) 17-Apr-25_22-54-01_01386xypts.csv,El,6,El6,15,17-Apr-25,13.75192536,0.292666667,7.230169651,0.301333333,1.44,0.298,1263,0.295333333,737.3619,0.296333333,9.378451278,0.382333333,0.0573,0.287666667,1.938,0.281666667,0.0975726,0.282666667,15.76273491,0.301333333,6.061506213
Elu 006 (15) 17-Apr-25_23-00-01_01388xypts.csv,El,6,El6,15,17-Apr-25,16.44522794,0.657333333,7.040069107,0.663,1.61,0.66,2757,0.657666667,1286.307,0.658666667,5.898818293,0.674,0.0346,0.657666667,4.44,0.713333333,0.096393,0.704,12.30036508,0.663,4.874030835
Elu 006 (15) 20-Nov-24_18-48-03_00910xypts.csv,El,6,El6,15,20-Nov-24,16.49508554,0.328666667,8.113434886,0.336,1.89,0.333333333,2442,0.331333333,1756.5255,0.332,12.95769864,0.356666667,0.0704,0.323,3.57,0.392333333,0.1346631,0.312666667,18.81803811,0.336333333,6.410596948
Elu 006 (15) 20-Nov-24_18-49-58_00911xypts.csv,El,6,El6,15,20-Nov-24,23.3214601,0.312333333,7.946999726,0.321,1.67,0.318,1734,0.315666667,1142.7252,0.316666667,19.94283141,0.400666667,0.0871,0.303666667,2.397,0.296,0.1811079,0.297333333,24.76726256,0.321333333,9.859261923
Elu 006 (15) 20-Nov-24_18-57-08_00913xypts.csv,El,6,El6,15,20-Nov-24,14.09115047,0.252333333,8.306036359,0.260333333,1.81,0.257333333,1911,0.254666667,1336.5405,0.255666667,9.358885558,0.279333333,0.0565,0.249333333,1.518,0.301333333,0.0674016,0.238333333,15.84407219,0.260666667,8.012398965
Elu 006 (20) 06-Nov-24_18-20-01_00856xypts.csv,El,6,El6,20,6-Nov-24,18.06526302,0.197666667,7.602879607,0.203333333,1.74,0.200333333,3480,0.198,1602.6225,0.199,9.93035309,0.211,0.0658,0.189666667,2.205,0.247666667,0.0916185,0.183666667,17.22538516,0.203333333,11.82715443
Elu 006 (20) 10-Mar-25_17-16-32_01189xypts.csv,El,6,El6,20,10-Mar-25,15.87163902,0.137666667,8.509763015,0.144333333,1.83,0.141,3210,0.138,1535.1504,0.139,11.99289903,0.207,0.065,0.128333333,3.18,0.120666667,0.166242,0.122333333,15.71093883,0.144666667,9.592398365
Elu 006 (20) 10-Mar-25_17-19-59_01190xypts.csv,El,6,El6,20,10-Mar-25,16.10189426,0.382666667,8.710586361,0.389,1.77,0.385666667,1986,0.383333333,1313.208,0.384333333,10.88434041,0.401666667,0.0555,0.388333333,1.635,0.384333333,0.0834048,0.384666667,18.32960909,0.389,8.887940796
Elu 006 (20) 10-Mar-25_17-46-39_01194xypts.csv,El,6,El6,20,10-Mar-25,16.84254751,0.543333333,8.915850039,0.551333333,1.89,0.548666667,1770,0.546333333,1388.604,0.547,12.36108253,0.614666667,0.0464,0.536666667,2.7,0.597333333,0.109836,0.618333333,18.29227887,0.551666667,7.494313923
Elu 006 (20) 10-Mar-25_17-48-48_01195xypts.csv,El,6,El6,20,10-Mar-25,10.94999642,0.228333333,8.021372442,0.234,1.83,0.231,3750,0.228666667,1788.9165,0.229666667,7.007044249,0.245333333,0.0452,0.219666667,3.3,0.274666667,0.0762432,0.212333333,14.23651149,0.234,4.390044124
Elu 006 (20) 10-Mar-25_17-51-28_01196xypts.csv,El,6,El6,20,10-Mar-25,17.13417002,0.552666667,9.849154076,0.558333333,2.37,0.555666667,3420,0.553,2554.4421,0.554,9.654639624,0.576333333,0.0558,0.546333333,1.761,0.535666667,0.080199,0.537666667,18.30314656,0.558666667,9.545981743
Elu 006 (20) 28-Apr-25_22-21-23_01451xypts.csv,El,6,El6,20,28-Apr-25,10.98708957,0.257333333,4.350547123,0.265333333,0.842,0.260666667,1185,0.257666667,298.17288,0.259,3.888288905,0.308666667,0.0299,0.249,1.386,0.243666667,0.035334,0.244666667,7.985139131,0.276333333,7.606512804
Elu 006 (25) 24-Mar-25_16-55-02_01286xypts.csv,El,6,El6,25,24-Mar-25,16.53436794,0.375666667,6.526160723,0.381666667,1.48,0.378333333,2499,0.376,1074.393,0.377,8.337152802,0.394333333,0.0691,0.375333333,3,0.369333333,0.1758225,0.370333333,13.99967437,0.382,10.71560874
Elu 006 (25) 24-Mar-25_16-57-07_01287xypts.csv,El,6,El6,25,24-Mar-25,15.73143797,0.388666667,6.025168371,0.394333333,1.38,0.391333333,2961,0.389,1047.7848,0.389666667,6.769703714,0.415333333,0.0808,0.381,6.87,0.373,0.380625,0.375666667,12.28661052,0.394666667,4.314542169
Elu 006 (25) 24-Mar-25_16-59-55_01288xypts.csv,El,6,El6,25,24-Mar-25,18.29281988,0.369666667,7.017771886,0.378666667,1.45,0.375333333,1401,0.373,815.7042,0.374,9.295184229,0.383,0.0773,0.362,4.14,0.355333333,0.25596,0.356333333,16.22773787,0.378666667,10.19250229
Elu 006 (25) 24-Mar-25_17-01-49_01290xypts.csv,El,6,El6,25,24-Mar-25,18.45794365,0.302,7.764958581,0.31,1.87,0.307,2454,0.305,1684.4418,0.305666667,9.201365784,0.322666667,0.0733,0.299333333,3.51,0.341666667,0.1458834,0.292666667,16.1405592,0.310333333,10.66615788
Elu 006 (25) 24-Mar-25_17-05-40_01291xypts.csv,El,6,El6,25,24-Mar-25,16.4207688,0.219333333,8.495353617,0.227,1.84,0.223666667,2106,0.221333333,1452.654,0.222333333,11.73734869,0.250333333,0.0788,0.226666667,9.39,0.276333333,0.499686,0.265333333,17.22021541,0.240666667,9.005629309
Elu 006 (25) 24-Mar-25_17-10-06_01292xypts.csv,El,6,El6,25,24-Mar-25,16.16059883,0.403,9.763876984,0.410333333,2.19,0.407333333,2577,0.405,2137.0557,0.406,7.295088883,0.422,0.0583,0.400666667,2.472,0.391333333,0.113511,0.393333333,16.39757154,0.410666667,10.3287669
Elu 006 (25) 30-Oct-24_18-02-48_00840xypts.csv,El,6,El6,25,30-Oct-24,12.03540089,0.353333333,6.983800468,0.360333333,1.55,0.357,1893,0.355,1114.5981,0.355666667,7.427565352,0.365666667,0.0592,0.348333333,3.84,0.398333333,0.1208256,0.342333333,14.22509846,0.360333333,4.478118765
Elu 006 (25) 30-Oct-24_18-05-05_00841xypts.csv,El,6,El6,25,30-Oct-24,13.35853214,0.564,7.147557805,0.570333333,1.76,0.567333333,2613,0.564333333,1404.3054,0.565666667,10.47824814,0.595333333,0.0714,0.565,3.3,0.552666667,0.171804,0.556,15.2875591,0.570666667,8.481030722
Elu 006 (25) 30-Oct-24_18-09-41_00843xypts.csv,El,6,El6,25,30-Oct-24,16.48815815,0.465666667,8.162288771,0.473,1.79,0.469666667,2100,0.467,1319.4666,0.468,13.04982712,0.486,0.0735,0.462,4.77,0.411666667,0.170136,0.451,19.72864935,0.473333333,6.817860563
Elu 007 (10) 24-Sep-24_18-07-55_00672xypts.csv,El,7,El7,10,24-Sep-24,6.734905377,0.478333333,8.11331288,0.487333333,1.41,0.483666667,984,0.481,592.3344,0.482,0.846966778,0.547666667,0.0327,0.561666667,29.61,0.559,0.374718,0.559666667,8.420150892,0.487333333,6.672060957
Elu 007 (10) 24-Sep-24_18-09-38_00673xypts.csv,El,7,El7,10,24-Sep-24,4.71896526,0.195333333,8.558295266,0.224,0.591,0.202,399,0.195666667,66.611634,0.198,10.97442246,0.277,0.0501,0.203333333,2.343,0.174666667,0.0757059,0.194,16.80577825,0.246333333,5.025020931
Elu 007 (10) 24-Sep-24_18-11-00_00674xypts.csv,El,7,El7,10,24-Sep-24,15.42371908,0.368666667,9.88953069,0.379333333,1.48,0.373666667,1119,0.370666667,661.3254,0.371666667,6.939529076,0.396333333,0.0275,0.361666667,1.305,0.412333333,0.0145044,0.352,16.17120417,0.38,9.940863257
Elu 007 (10) 24-Sep-24_18-15-00_00676xypts.csv,El,7,El7,10,24-Sep-24,17.88639772,0.104,11.132205,0.116333333,1.67,0.11,1551,0.104333333,746.0361,0.108,6.490838397,0.221,0.0382,0.094333333,2.346,0.192666667,0.0660996,0.194666667,15.42784558,0.116666667,14.23235743
Elu 007 (10) 24-Sep-24_18-16-19_00677xypts.csv,El,7,El7,10,24-Sep-24,20.51484406,0.203333333,10.92544372,0.213666667,1.63,0.208333333,1365,0.205333333,848.6442,0.206333333,10.23050976,0.279,0.0322,0.220666667,1.101,0.189333333,0.029904,0.214333333,16.85123813,0.214,15.82525279
Elu 007 (10) 24-Sep-24_18-18-33_00678xypts.csv,El,7,El7,10,24-Sep-24,9.214601334,0.345333333,7.550375153,0.353666667,1.38,0.349333333,1641,0.346333333,749.751,0.347666667,1.170951421,0.401666667,0.0177,0.349333333,2.904,0.342,0.0258111,0.344333333,8.130167361,0.353666667,9.111184534
Elu 007 (10) 24-Sep-24_18-20-47_00679xypts.csv,El,7,El7,10,24-Sep-24,12.79298711,0.274666667,8.298463668,0.283666667,1.59,0.279666667,1599,0.277,972.279,0.278,3.38695441,0.319666667,0.0185,0.265,2.301,0.339666667,0.023226,0.328666667,11.30555153,0.283666667,9.419720085
Elu 007 (10) 24-Sep-24_18-23-36_00680xypts.csv,El,7,El7,10,24-Sep-24,19.76505308,0.304333333,9.84039593,0.313666667,1.68,0.308333333,1413,0.305666667,927.81,0.306666667,7.250373548,0.356333333,0.0268,0.290333333,0.735,0.282,0.0168507,0.284,16.3759021,0.313666667,15.15473149
Elu 007 (10) 24-Sep-24_18-27-22_00681xypts.csv,El,7,El7,10,24-Sep-24,10.97891121,0.369666667,10.03730757,0.379666667,1.57,0.375,1056,0.371666667,667.584,0.373,4.500437888,0.408666667,0.0269,0.383666667,2.241,0.378333333,0.046107,0.379666667,13.64352203,0.38,8.618327817
Elu 007 (15) 18-Nov-24_18_46_26_00871xypts.csv,El,7,El7,15,18-Nov-24,10.62705417,0.108333333,6.861649563,0.118,0.985,0.113333333,627,0.11,258.37404,0.111333333,1.418674497,0.148,0.0173,0.11,1.899,0.104666667,0.0231255,0.106333333,7.972832862,0.118,9.748027012
Elu 007 (15) 18-Nov-24_18-42-44_00870xypts.csv,El,7,El7,15,18-Nov-24,7.737608055,0.305666667,6.09855437,0.315333333,0.932,0.311333333,582,0.309,243.45405,0.309666667,0.641361653,0.375,0.00442,0.371333333,0.546,0.363666667,0.00149943,0.367,6.475965711,0.315333333,6.596107714
Elu 007 (15) 18-Nov-24_18-48-35_00872xypts.csv,El,7,El7,15,18-Nov-24,5.131895407,0.142333333,5.458532174,0.174666667,0.706,0.148666667,384,0.145666667,122.65392,0.146666667,3.065177,0.235666667,0.0163,0.161333333,0.711,0.153,0.0093366,0.154,7.445236029,0.175666667,4.93346082
Elu 007 (15) 18-Nov-24_18-59-30_00878xypts.csv,El,7,El7,15,18-Nov-24,6.324908971,0.213,5.204067918,0.222333333,0.892,0.218333333,693,0.213333333,222.80616,0.216666667,0.232253629,0.271333333,0.00353,0.264333333,0.519,0.211,0.0010449,0.260666667,5.327728753,0.222333333,6.426078721
Elu 007 (15) 18-Nov-24_19-01-17_00879xypts.csv,El,7,El7,15,18-Nov-24,7.169177319,0.451666667,5.646064484,0.461,0.938,0.456666667,831,0.454,304.90728,0.455,3.276126224,0.484666667,0.0147,0.451333333,0.726,0.444,0.00855,0.446333333,8.422910584,0.461,4.783496523
Elu 007 (20) 14-Oct-24_17-54-41_00752xypts.csv,El,7,El7,20,14-Oct-24,20.95006503,0.287,7.374651501,0.294333333,1.01,0.291333333,1089,0.289333333,441.16176,0.29,13.63979385,0.328,0.0868,0.285333333,3.66,0.277333333,0.25842,0.279,17.1384941,0.295,14.26845618
Elu 007 (20) 14-Oct-24_17-56-17_00753xypts.csv,El,7,El7,20,14-Oct-24,22.34555497,0.397666667,12.05502827,0.408333333,1.73,0.403333333,1023,0.4,734.5803,0.401333333,7.813629634,0.407666667,0.0446,0.389666667,1.8,0.382333333,0.0664524,0.383666667,19.86689851,0.408333333,14.52427314
Elu 007 (20) 14-Oct-24_17-58-14_00754xypts.csv,El,7,El7,20,14-Oct-24,17.7232404,0.313666667,11.59387723,0.325666667,1.42,0.320333333,690,0.317333333,438.9255,0.318333333,7.394275667,0.325666667,0.037,0.306666667,1.272,0.293,0.0359073,0.295333333,18.9881529,0.325666667,9.024821634
Elu 007 (20) 14-Oct-24_18_02_34_00756xypts.csv,El,7,El7,20,14-Oct-24,24.74492869,0.597333333,13.22606426,0.609666667,1.83,0.604666667,1062,0.602,876.6615,0.602666667,9.316393273,0.607666667,0.0359,0.588333333,1.593,0.638333333,0.0370251,0.615666667,22.52830525,0.609666667,14.68021701
Elu 007 (20) 14-Oct-24_18-00-19_00755xypts.csv,El,7,El7,20,14-Oct-24,22.45613984,0.528666667,11.73389569,0.540666667,1.66,0.535,897,0.533,709.0335,0.533333333,13.6181535,0.537,0.0591,0.506666667,3.45,0.499,0.15675,0.500666667,25.33206209,0.540666667,12.29878974
Elu 007 (20) 23-Oct-24_17-27-55_00820xypts.csv,El,7,El7,20,23-Oct-24,4.863629432,0.115,5.320632081,0.124333333,0.453,0.120666667,561,0.115333333,84.52587,0.115333333,5.561447751,0.156,0.0479,0.078,46.5,0.070333333,0.50652,0.070666667,8.599624011,0.125333333,3.035235677
Pm 001 (05) 06-Aug-24_17-28-16_00573xypts.csv,Pm,1,Pm1,5,6-Aug-24,12.20503145,0.208333333,6.759706369,0.278,0.278,0.223333333,408,0.208666667,12.1846206,0.210333333,8.567172068,0.270666667,0.067,0.256666667,5.85,0.178666667,0.27825,0.252,15.29443511,0.271666667,10.14169013
Pm 001 (05) 06-Aug-24_17-32-05_00574xypts.csv,Pm,1,Pm1,5,6-Aug-24,14.58437247,0.102333333,6.674125042,0.187333333,0.321,0.129666667,474,0.102666667,19.363962,0.103333333,11.38373215,0.184666667,0.0759,0.119,7.35,0.112333333,0.387192,0.114333333,18.04553093,0.187333333,12.19491352
Pm 001 (05) 06-Aug-24_17-37-27_00575xypts.csv,Pm,1,Pm1,5,6-Aug-24,7.820487634,0.078666667,5.439538195,0.154666667,0.306,0.082,489,0.079,21.222078,0.080666667,7.184885673,0.178333333,0.0301,0.129666667,1.347,0.050333333,0.0178605,0.052666667,12.15653864,0.156,6.293591662
Pm 001 (05) 06-Aug-24_17-50-28_00577xypts.csv,Pm,1,Pm1,5,6-Aug-24,12.72840164,0.058333333,6.835609682,0.126333333,0.181,0.061,354,0.058666667,7.9986243,0.059,6.526516726,0.169,0.0283,0.093333333,1.137,0.065,0.016956,0.066666667,12.43384705,0.139,11.66244875
Pm 001 (10) 23-Sep-24_18_27_21_00658xypts.csv,Pm,1,Pm1,10,23-Sep-24,11.59253565,0.161,6.413231792,0.238333333,0.183,0.163,327,0.161333333,14.000688,0.194333333,8.164393519,0.231,0.0437,0.187333333,1.38,0.173666667,0.0473124,0.176,14.53390397,0.238333333,8.627456103
Pm 001 (10) 23-Sep-24_18-24-26_00657xypts.csv,Pm,1,Pm1,10,23-Sep-24,8.149051182,0.275333333,6.584563296,0.349333333,0.24,0.277,240.9,0.275666667,12.8120256,0.275666667,4.802009331,0.359333333,0.0424,0.330666667,3.66,0.293333333,0.062604,0.325666667,11.21242544,0.349666667,8.286495648
Pm 001 (10) 23-Sep-24_18-30-02_00659xypts.csv,Pm,1,Pm1,10,23-Sep-24,9.423366842,0.137,5.845027635,0.216666667,0.224,0.141333333,259.8,0.147666667,9.5889921,0.14,8.949764274,0.223333333,0.049,0.190333333,1.533,0.253666667,0.0522732,0.231333333,14.76503146,0.216666667,7.209651704
Pm 001 (10) 23-Sep-24_18-32-16_00660xypts.csv,Pm,1,Pm1,10,23-Sep-24,15.04898955,0.091666667,6.970664056,0.17,0.224,0.093,384,0.092,17.01888,0.092,17.49285508,0.213333333,0.0991,0.155,6.54,0.115666667,0.295665,0.148666667,22.38623617,0.201333333,14.6123272
Pm 001 (15) 14-Oct-24_18-58-21_00762xypts.csv,Pm,1,Pm1,15,14-Oct-24,19.32327598,0.046666667,6.968426441,0.101,0.22,0.078333333,235.2,0.047,8.0538858,0.077,13.00343509,0.105333333,0.0731,0.070333333,2.112,0.021666667,0.086496,0.064333333,19.93863622,0.101666667,15.4739171
Pm 001 (15) 14-Oct-24_19-03-31_00764xypts.csv,Pm,1,Pm1,15,14-Oct-24,17.62164118,0.175333333,7.236027327,0.239666667,0.235,0.179666667,278.7,0.177666667,11.383038,0.178333333,9.35123754,0.243333333,0.0468,0.199,2.514,0.281666667,0.04029,0.192,16.56184935,0.24,14.5885598
Pm 001 (15) 14-Oct-24_19-10-57_00766xypts.csv,Pm,1,Pm1,15,14-Oct-24,15.27575467,0.102666667,6.506608908,0.152666667,0.267,0.107,378,0.103666667,14.0567805,0.105,10.74498986,0.154,0.072,0.123333333,2.13,0.182666667,0.114432,0.116333333,17.24875733,0.153,11.49562183
Pm 001 (15) 15-Jul-24_17-41-32_00447xypts.csv,Pm,1,Pm1,15,15-Jul-24,11.44040155,0.369666667,6.112493242,0.421333333,0.312,0.379333333,250.2,0.37,13.396551,0.377666667,7.551650317,0.428,0.0622,0.399,3.9,0.445666667,0.1167408,0.392333333,13.52664015,0.422333333,10.68764127
Pm 001 (15) 15-Jul-24_17-48-35_00450xypts.csv,Pm,1,Pm1,15,15-Jul-24,14.3617639,0.025,6.31140549,0.080666667,0.207,0.026333333,306,0.025333333,13.307634,0.025333333,9.071394337,0.074666667,0.0581,0.043666667,3.15,0.004333333,0.0992592,0.009,15.32095019,0.080333333,11.56994885
Pm 001 (20) 08-Jul-24_18_17_06_00391xypts.csv,Pm,1,Pm1,20,8-Jul-24,12.08574619,0.020666667,6.317896974,0.069666667,0.246,0.023666667,351,0.021,12.0905514,0.022,7.320424864,0.095333333,0.0394,0.048666667,3.69,0.000666667,0.08757,0.003333333,13.29934728,0.070333333,10.28209853
